date;time;tweet;hashtags;polarity;subjectivity;sentiment
08/09/2020;23:33:44;"Muffin from on those held in the Durham County Detention Center ""The crime in itself is that they're being held on pretrial detention and they're basically give a death sentence because there's always the possibility that they could catch COVID-19 """;[];-0.1;0.1;-1.0
08/09/2020;23:33:44;Andalucía suma en un mes 17 500 denuncias por incumplimiento de medidas frente al Covid-19  …;[];0.0;0.0;0.0
08/09/2020;23:33:44;Daily reported total deaths from a very sketchy positive test then died of anything in the last 28 days Not daily and not Covid Piers if I'm wrong prove that these 30 people died in the last 24 hours OF Covid19 I'll wait ;[];-0.009090909090909094;0.32859848484848486;-1.0
08/09/2020;23:33:43;Sadece kamu hastaneleri olarak belirtirseniz iyi olacak tüm sağlık çalışanları dediğinizde özel sağlık kuruşlarıda dahil oluyor özel hastaneleri dahil etmemişsiniz onlar zaten covid-19 İle mücadele etmiyorlar ;[];0.175;0.3541666666666667;1.0
08/09/2020;23:33:43;El riesgo teórico de mortalidad de un paciente asintomático con una prueba de SARS-CoV-2 negativa que desarrolla COVID-19 después de una cirugía ortopédica electiva  …;[];-0.15;0.25;-1.0
08/09/2020;23:33:43;“With the uncertainty of COVID-19 and the current sociopolitical climate it is vital for us young people to stand tall with what we believe in the most as what we fight for right now will shape our futures ”  …;[];0.19714285714285712;0.4471428571428572;1.0
08/09/2020;23:33:43;No they have just been sacrificed for a much smaller percentage of people who have probably died WITH and NOT of ;['#covid19'];0.0;0.5;0.0
08/09/2020;23:33:43;Acompanhe essa deliciosa conversa repleta de saberes e sabores nos perfis do Instagram da e uniaoamazoniaviva Esperamos vocês! Não temos tempo a perder Ajude a combater a COVID-19 na Amazônia http www uniaoamazoniaviva com ;[];0.71875;0.775;1.0
08/09/2020;23:33:43;Have questions about COVID-19 and how to stay safe on transit (and elsewhere) during this pandemic? Tweet them at us and we’ll have Kim Toevs — Director of Multnomah County’s communicable disease program — provide you an answer in an upcoming video ;[];0.5;0.5;1.0
08/09/2020;23:33:42; obligatoires  …;['#antimasques', '#covid19'];0.0;0.0;0.0
08/09/2020;23:33:42;Trump is responsible for failure to keep 6 million Americans safe and 200k from dying of coronavirus pandemic That’s your tweet now through November 3 Election Day ;['#vote', '#votebluetoendthisnightmare', '#covid19'];0.12777777777777777;0.45;1.0
08/09/2020;23:33:42;Qual a fixação de alma sebosa roteador de covid-19 e residente do planalto de enfiar pelo menos uma criança em tudo que faz nos últimos tempos?;[];-0.15;0.325;-1.0
08/09/2020;23:33:42; \ En la prefectura de la parroquia Flor de Patria municipio Pampán se brinda atención al pueblo en sus requerimientos cumplimiento las normas de bioseguridad para la prevención del Covid-19 ;['#08sep', '#entrujilloloquedigarangelsilva'];0.0;0.0;0.0
08/09/2020;23:33:42;Hola este es un amable recordatorio de que el COVID-19 no descansa en fin de semana ni desaparece porque ya están hartos y aburridos Aunque hagan reuniones para olvidarlo mañana va a seguir en todo el mundo Si está en sus posibilidades QUÉDENSE EN CASA ;[];0.04999999999999999;0.95;1.0
08/09/2020;23:33:41;307 new cases of COVID-19 confirmed;[];0.2681818181818182;0.7272727272727273;1.0
08/09/2020;23:33:40;El Ministro Óscar Ortiz brindó un informe a la Cámara de Diputados acerca del desembolso de recursos para la lucha contra el ;['#covid19'];0.0;0.0;0.0
08/09/2020;23:33:40;[EagleNewsPH] NTF Against COVID-19 bibisita sa Bacolod City mataas na kaso ng coronavirus  aalamin  …;[];0.16;0.5399999999999999;1.0
08/09/2020;23:33:40; Dotan a la con medicamentos para combatir contingencia sanitaria por COVID-19   ;['#gobierno'];0.0;0.0;0.0
08/09/2020;23:33:39;Hoping Christian Prudhomme a complete recovery from COVID-19 and wonder what significance if any this will have ;['#tdf2020'];0.05;0.2;1.0
08/09/2020;23:33:39;Mercredi 9 septembre la commune de Neuilly-sur-Marne accueillera sur le parvis de l’hôtel de ville un bus de test Covid-19   La Ville de Neuilly-sur-Marne a candidaté auprès de la Région Île de France afin d’accueillir sur son territoire une journée de dépistage Covid-19 1 4;[];0.0;0.0;0.0
08/09/2020;23:33:39;Government failures 1 covid 19 failure 2 Diplomatic failure 3 Economic failure 4 Employment failure OPPOSITION failed to raise the issue Media also failed to raise the issue ;[];-0.29523809523809524;0.2857142857142857;-1.0
08/09/2020;23:33:38;CGTN's reporting team has been covering the pandemic for a global audience Thumbs up to the team! Video Part 2 ;['#covid19', '#coronavirus', '#covid19', '#voiceoffriendship', '#dostifm98', '#pakistan', '#china'];0.0;0.0;0.0
08/09/2020;23:33:38;Know your rights during COVID-19!  …;[];0.0;0.0;0.0
08/09/2020;23:33:38;First day of 3rd grade Lord help us get through Day 1  ;['#firstdayofschool2020', '#covid19'];0.125;0.16666666666666666;1.0
08/09/2020;23:33:38;No new cases of COVID-19 to report today Two active cases remain in this province—with a total of 265 recoveries 33 666 people have been tested ;['#covid19nfld', '#nlpoli'];-0.06717171717171717;0.6015151515151514;-1.0
08/09/2020;23:33:37;Covid19 Updates(INDIA) Last updated on 08 09 2020 21 56 51 Today's Report New Cases 60 683 New Recoveries 56 110 New Deaths 686 Overall Total 43 38 267 Recovered 33 77 530 Active 8 86 638 Deaths 73 502 ;['#covid19', '#coronavirus', '#india', '#updates'];0.03939393939393939;0.39718614718614725;1.0
08/09/2020;23:33:37;This is what history will recount as the beginning of Many lives will be lost on both sides compounding the death pain and grief of the pandemic History will come to know this as  …;['#civilwar2', '#covid19', '#trumpswar', '#votebluetosaveamerica', '#voteblue2020'];-0.15000000000000002;0.35;-1.0
08/09/2020;23:33:37;Ahem COVID-19 STOP BEING A RACIST FEAR MONGER You run your campaign like you run your businesses Poorly and into the ground ;[];-0.4;0.6;-1.0
08/09/2020;23:33:36;He pushed the CDC to lie about cases to help his polling All he cares about is winning the election there's nothing he won't do to help his chances including lying about a vaccine 1wk before the election Which either will never come out or come & immediately be pulled;['#covid19'];0.5;0.75;1.0
08/09/2020;23:33:36; Ça ne sert à rien c'est confirmé! Lisez ceci!  …;['#plasma', '#covid19', '#québec', '#canada'];0.625;1.0;1.0
08/09/2020;23:33:36;So have apparently wasted £3 5 BILLION on Furlough Scheme as Some Businesses have used it to their advantage and cost us Tax Payers money As I feared there would be people that would use to their advantage as it's now an 'All About Me Society' ;['#covid19', '#criminalminds'];-0.2;0.0;-1.0
08/09/2020;23:33:35; | La nueva y alarmante vía de contagio del COVID-19 -   #;['#pandemia'];0.018181818181818174;0.5272727272727272;1.0
08/09/2020;23:33:35;3 digit of Covid 19 kau rasa????;[];0.0;0.0;0.0
08/09/2020;23:33:35;As we celebrate we know that even prior to the crisis reading levels were low We must ensure that school closures don't worsen what was already a trend of low and declining outcomes  … ;['#internationalliteracyday', '#covid19', '#assessment'];0.0;0.19999999999999998;0.0
08/09/2020;23:33:35;Let me put it this way The Democratic establishment in the house and senate of the United States of America don’t even want to pass a 2nd relief bill for COVID-19 aid for those who have suffered ;[];0.0;0.0;0.0
08/09/2020;23:33:35;राज्यात आज नोंद झालेल्या नव्या रुग्ण आणि जिल्हा आणि मनपानिहाय रुग्णांचा तपशील ;['#कोरोनाबाधित', '#कोरोनामृत्यूंचा', '#coronaupdates', '#coronavirus', '#covid19', '#कोरोना', '#कोविड१९'];0.41818181818181815;0.6772727272727272;1.0
08/09/2020;23:33:34;Idosa de 114 anos internada em João Pessoa vence Covid-19 e recebe alta nesta terça-feira (8)  …;[];0.2;0.2;1.0
08/09/2020;23:33:34;French Prime Minister Jean Castex will undergo a test as a precaution after having been in contact with a person who had tested positive for the coronavirus Castex's office said on Tuesday http www ecns cn news politics 2020-09-09 detail-ifzzucuv5910784 shtml …;['#covid19'];0.11363636363636363;0.2727272727272727;1.0
08/09/2020;23:33:34; Dashboard for 08 09 2020 ;['#tn', '#covid19', '#tn_together_againstcorona', '#stopcoronatn'];0.0;0.0;0.0
08/09/2020;23:33:34;Esperamos que el Presidente se le encomiende a la Virgen del Valle para darle la estocada final al ;['#covid19'];0.0;1.0;0.0
08/09/2020;23:33:34;Junto a destinamos USD 25 2 millones para enfrentar la triple emergencia sanitaria humanitaria y económica generada por el El llegó gracias a que  mantuvo abiertas las puertas al mundo para cuidar de los ecuatorianos ;['#covid19', '#apoyointernacionalec', '#sembramosfuturo'];0.13333333333333333;0.3;1.0
08/09/2020;23:33:34;All neocon social Darwinists are pro Covid It's an opportunity to advance their class war to a level that otherwise would have taken years of oppressive economic legislation to accomplish  …;['#covid19', '#coronavirus'];0.11666666666666667;0.13333333333333333;1.0
08/09/2020;23:33:33;"I have a very wise daughter ""How to talk policy and influence people"" a Law & Justice w Aurora Seybert   ";['#attachment', '#love', '#family', '#safety', '#covid19', '#friends', '#emotions', '#teddies', '#stinky', '#transitionalobjects', '#school', '#teachers', '#learning', '#neurons'];0.9099999999999999;1.0;1.0
08/09/2020;23:33:33;Gracias hermanita I want to thank everyone who has done their part to protect themselves & others from ;['#covid19', '#wearamask'];0.0;0.0;0.0
08/09/2020;23:33:33;As the global economy faces significant challenges in the wake of COVID-19 climate change remains the defining issue of our time Register now to join IFAC & for a virtual event  … ;['#climateweeknyc'];0.1875;0.4375;1.0
08/09/2020;23:33:33;Recorrer las calles de la con perifoneo para difundir las medidas preventivas ante el es nuestra actividad diaria juntas y juntos saldremos adelante ;['#covid19', '#mhyotecuido', '#mhelcorazóndelacapital', '#quédateencasa'];0.0;0.0;0.0
08/09/2020;23:33:33;En ärlig fråga Så här i tider klipper ni er själva? Kommentera och dela gärna ;['#covid19', '#svpol'];0.5;0.8500000000000001;1.0
08/09/2020;23:33:33;Maine parents turn to homeschooling as COVID-19 upends school - WGME http dlvr it RgCcRR  ;[];0.0;0.0;0.0
08/09/2020;23:33:32;A Xunta intervén a residencia DomusVi de Outeiro de Rei tras dispararse o brote da que contaxiou o 75% dos residentes  … ;['#covid19'];0.0;0.0;0.0
08/09/2020;23:33:32;"Sauf qu'après une pandémie (quand tout sera terminé) ""la normale"" aura changé évolué  …";['#covid19'];0.15;0.6499999999999999;1.0
08/09/2020;23:33:32;Have you been affected by COVID-19 and unable to pay your rent utilities? The Your Way Home Emergency Rent & Utility Coalition are looking to provide support! See the flyer below and call TODAY!  ;[];-0.78125;0.5;-1.0
08/09/2020;23:33:32;Join us next Wednesday for a conversation about COVID-19 and the impact on communities of color  … ;[];0.0;0.0;0.0
08/09/2020;23:33:32;"La portaveu de Ciudadanos al demana a Sánchez solucions ""tècniques"" separades de ""politiqueo"" i ""ideologismo"" És terrible Tota política són sempre idees És sempre ideologia ";['#covid19'];-0.5;0.55;-1.0
08/09/2020;23:33:32;Remember at the beginning Trump was told by “experts” that 2 MILLION US citizens would die from COVID-19 He then shut down flights from China & ppl called him a racist Ordered massive amounts of ventilators PPE Cuomo threw grandmas into nursing homes ;['#revisionisthistory'];-0.07777777777777779;0.6444444444444445;-1.0
08/09/2020;23:33:32;I had COVID19-like illness in early May No access to timely testing Took Vit D 2000 Mg daily since I had been deficient ’Mild case’ w 02 SARS 93% headache loss of taste smell Covid toes cough&SOB chest pain Some sx still At age 62 wonder if vitD kept me alive?;['#longcovid'];0.026666666666666655;0.38;1.0
08/09/2020;23:33:31;307 new confirmed cases of in the Republic of Ireland One more death sadly reported ;['#covid19'];0.1340909090909091;0.7386363636363636;1.0
08/09/2020;23:33:31;saber los muertos reales aquí no es fácil tampoco el gobierno anunció que usaría CDS como uno de los tratamientos para el COVID-19 y no sé si lo están aplicando realmente Aquí si tú quieres usarlo como tratamiento no es problema aún No sé si eso cambie más adelante ;[];0.04583333333333332;0.5333333333333334;1.0
08/09/2020;23:33:31;El último número de Razón y Fe analiza a la vuelta del verano las cuestiones de actualidad que han adquirido una mayor urgencia ante la crisis provocada por el No te lo pierdas  … via ;['#covid19'];0.3333333333333333;0.6;1.0
08/09/2020;23:33:31;The 9 8 PUI report indicates positive cases by location in Avon Park 568 Lake Placid 322 Lorida 12 Sebring 823 Venus 7 Not Reported 193 Total cases 1 935 including 9 non-residents ;['#covid19', '#highlandscounty'];-0.024242424242424242;0.6651515151515152;-1.0
08/09/2020;23:33:30; is home the the third largest Vietnamese community in the US If can incl VIETNAMESE in its posts why can’t  …;['#covid19'];0.0;0.0;0.0
08/09/2020;23:33:30;Covid 19 symptoms enjoy ;[];0.4;0.5;1.0
08/09/2020;23:33:29;Rússia libera primeiro lote da vacina contra Covid-19 - http interativafm net blog russia-libera-primeiro-lote-da-vacina-contra-covid-19 …;[];0.125;0.16666666666666666;1.0
08/09/2020;23:33:29;WI's 7-day COVID-19 positivity rate climbed to 10 2 percent after a big weekend of cases via  …;[];0.0;0.1;0.0
08/09/2020;23:33:29;China shows off COVID-19 vaccines for first time - CNA  … via ;[];0.25;0.3333333333333333;1.0
08/09/2020;23:33:29;I was reminded of something while delivering meals to homebound seniors for today Really important stuff as we head into the fall and winter months and COVID-19 continues to threaten job security ;[];0.4;1.0;1.0
08/09/2020;23:33:29;Sauer-Duff? That sounds like a Covid-19 bread recipe ;[];0.0;0.0;0.0
08/09/2020;23:33:29;JUST IN Kwara Confirms 9 New Covid-19 Cases  …;[];0.13636363636363635;0.45454545454545453;1.0
08/09/2020;23:33:28;Vereador da Câmara de Ponte da Barca testa positivo para covid-19  … ;['#covid', '#inocêncioaraújo', '#pontedabarca'];0.22727272727272727;0.5454545454545454;1.0
08/09/2020;23:33:28;El ​ ha desembolsado USD 10 millones para - Enfrentar la emergencia del - Fortalecer el Sistema Nacional de Salud Pública Con el ​ cuidamos de los ecuatorianos y sus familias ;['#covid19', '#apoyointernacionalec', '#sembramosfuturo', '#juntosecuador'];0.0;0.06666666666666667;0.0
08/09/2020;23:33:28;GENOSIDA GAYA BARU PILKADA SERENTAK!¹⁴⁷ Pilkada berpotensi jadi klaster baru Covid-19 dengan jutaan pasien korban baru ;['#jokowidalangkehancuran', '#jokowidalangkehancuran'];0.1077651515151515;0.4439393939393939;1.0
08/09/2020;23:33:27;Belum terlambat bagi pak preside beserta jajarannya dan atau untuk mengkaji kembali demi keselamatan bangsa dari ancaman cluster di  ;['#covid19', '#pilkadaserentak2020'];-0.3;0.6;-1.0
08/09/2020;23:33:27; ambassadors shared how they put culture and community at the center of their work in rural Haiti and how radio and TV can be used for teaching in times like ;['#covid19', '#edtech', '#edtechhaiti'];-0.05;0.05;-1.0
08/09/2020;23:33:27;Pucha todo mundo anda en la playita Bien parece que ya no hay covid-19;[];0.0;0.0;0.0
08/09/2020;23:33:27;Today (Tuesday September 8) Newfoundland and Labrador has no new confirmed cases of COVID-19 The province has two active cases ;['#covid19'];0.17462121212121212;0.7636363636363637;1.0
08/09/2020;23:33:27; tests in India crossed 5 crore mark on 7th September 2020 With average testing of more than 10 lakhs per day in the last 10 days India has tested 5 06 50 128 samples across the country till 7th September 2020 Indian Council of Medical Research (ICMR) ;['#covid19'];0.0875;0.24166666666666664;1.0
08/09/2020;23:33:27;La Fondation Rockefeller a présenté le “Plan d’action national pour le contrôle du Covid-19” en indiquant les “pas pragmatiques pour ré-ouvrir nos lieux de travail et nos communautés” Mais il ne s’agit pas simplement de mesures sanitaires !  Lien YT  ;[];0.125;0.1;1.0
08/09/2020;23:33:26;In Mark Francois constituency  …;['#covid19'];0.0;0.0;0.0
08/09/2020;23:33:26;Attention Medical Facilities! Let us work hand-in-hand in protecting your staff patients and medical buildings from the spread of this deadly virus! ;['#janitorialcleaning', '#janitorialservices', '#buildingexperts', '#covid19', '#disinfecting', '#medicalfacilities', '#devaljanitorial'];-0.08333333333333333;0.13333333333333333;-1.0
08/09/2020;23:33:26;-LA VOZ-  …;[];0.0;0.0;0.0
08/09/2020;23:33:26;Les gens prenez exemple sur notre Avant de tousser retirez votre anti ;['#président', '#macron', '#masque', '#covid_19', '#covid19', '#coronavirus'];0.0;0.0;0.0
08/09/2020;23:33:26;Safety Inovio The safest COVID-19 vaccine that NEEDS to be approved ASAP ;[];0.0;0.0;0.0
08/09/2020;23:33:26;COVID-19 First batch of Russian vaccine released into public  …;[];0.08333333333333333;0.13333333333333333;1.0
08/09/2020;23:33:26;BREAKING One further death and 307 new cases of Covid-19 have been confirmed by health officials in Ireland;[];0.1787878787878788;0.6515151515151515;1.0
08/09/2020;23:33:25;This morning has been meeting on its last session of the year emphasized about the paradigm shift brought by & children vulnerabilities & needs need to be addressed sooner rather than later ;['#covid19'];0.0;0.03333333333333333;0.0
08/09/2020;23:33:25; NZ  Winter Pride LGBTQI event ‘a fantastic success’ navigating the new COVID19 realities  via ⁦  …;['#winterpridenz', '#gayskiweek', '#ilovegay'];0.27878787878787875;0.4515151515151515;1.0
08/09/2020;23:33:25;This really! The Covid19 virus didn’t even exist when Obama was president Unbelievable bullsh*t! Who in his right mind believes this? Dear god America what has happened to you?  …;[];0.0744047619047619;0.5785714285714286;1.0
08/09/2020;23:33:25;Cuba se mantiene alerta ante el nuevo brote de la COVID-19 http www granma cu cuba-covid-19 2020-09-08 cuba-se-mantiene-alerta-ante-el-nuevo-brote-de-la-covid-19-08-09-2020-00-09-27 … Via ;[];0.13636363636363635;0.45454545454545453;1.0
08/09/2020;23:33:24;Breaking 307 new cases confirmed One more person has died ;['#covid19'];0.34545454545454546;0.6515151515151515;1.0
08/09/2020;23:33:24;ALERT Twitter Suspends Marjorie Taylor Greene’s Account Forces Her to Delete Post Against Mandatory Facemasks - Global Pandemic News | -  … ;['#coronavirus', '#covid19', '#protests'];0.0;0.0;0.0
08/09/2020;23:33:24;No se pierdan el baile del COVID19 invita el alcalde ;[];0.0;0.0;0.0
08/09/2020;23:33:24;Four pre-clinical trials using cannabis for Covid-19 showing results   …;[];0.0;0.0;0.0
08/09/2020;23:33:23;Covid 19 için 1 - Düzenli egzersiz yapmak 2 - Sağlıklı kiloyu korumak 3 - Alkolden kaçınmak veya aşırıya kaçmamak 4 - Yeterince uyumak 5 - Stresi en aza indirmek 6 - Doğru el yıkama ve ağız hijyeni uygulamak 7 - Sigara içmemek 1 ve 2 yi uzmanlar hiç anlatmıyor ;[];0.125;0.29423076923076924;1.0
08/09/2020;23:33:23;UN lauds Africa’s success in COVID-19 fight  …;[];0.3;0.0;1.0
08/09/2020;23:33:23;Quando fala de covid-19 dá ênfase aos recuperados e não aos mortos aos con sequela severa E assim manipula a discussão pra um lado completamente inadequado ;[];-0.05;0.4;-1.0
08/09/2020;23:33:23; tests in India crossed 5 crore mark on 7th September 2020 With average testing of more than 10 lakhs per day in the last 10 days India has tested 5 06 50 128 samples across the country till 7th September 2020 Indian Council of Medical Research (ICMR);['#covid19'];0.0875;0.24166666666666664;1.0
08/09/2020;23:33:23;Cerca de 350 familias jienenses han solicitado la ayuda extraordinaria al alquiler por Covid-19  …;[];0.10416666666666666;0.6875;1.0
08/09/2020;23:33:23; | Boletín informativo N° 23 del 8 de septiembre del 2020 - Situación actual Coronavirus (COVID-19) en nuestro municipio Los casos en el municipio están distribuidos en la zona urbana y en la zona rural ;['#atención', '#sopetránconcalidaddevida'];0.0;0.13333333333333333;0.0
08/09/2020;23:33:23;Afedersinde covid 19 musun 20 misin plus mısın hayırdır sen kim ne zaman nerde niye ne sanıyorsun kendini hayrola yani sen ne ayaksın ???;[];0.0;0.0;0.0
08/09/2020;23:33:22;AGAR PEHLE PTA HOTA TO COVID 19 WALA RUMAL HI SUNGH LETI KYO KI PREGNENT HONE MAIN TO TIME LAGTA HAI YAHI TARIKE HAI JAIL SE BACHNE KE  …;[];0.3333333333333333;0.5;1.0
08/09/2020;23:33:22;No amor estas loco vos tenes covid19;[];-0.425;0.75;-1.0
08/09/2020;23:33:22;Correct me if I am wrong Before Covid 19 the main wage growth was not the rich it was the working class Whose wages were rising faster than any other sector ;[];-0.020833333333333343;0.5895833333333333;-1.0
08/09/2020;23:33:22;Lo que hace la ciencia cubana frente a la COVID-19 es lo que la Constitución definió ;['#somoscuba', '#somoscontinuidad', '#jovenclubteconecta', '#cubainformatiza'];0.0;0.0;0.0
08/09/2020;23:33:22;Szczepionki na grypę jak sama nazwa wskazuje służą do walki z grypą W walce z Covid-19 skuteczne mają być szczepionki na Covid-19 ale prace nad nimi dopiero trwają Nie ma za co ;[];0.6;0.8;1.0
08/09/2020;23:33:21;Una parte vendidos con recursos que la FGR decomisó? habrían sido de mucha ayuda en equipamiento de médicos enfermeras (os) personal de hospitales etc Para combatir al COVID-19 y no en la rifa de un bien que el pueblo ya pagó y quieren que se vuelva a pagar  …;[];0.44999999999999996;0.45000000000000007;1.0
08/09/2020;23:33:21; China celebró la derrota del actual brote del Covid-19 con una ceremonia de imposición de medallas a trabajadores sanitarios el mismo día en que el país anunció que no quedan contagios locales entre los infectados activos ;[];0.04333333333333333;0.375;1.0
08/09/2020;23:33:20;Di forse un giorno ne usciremo di coglioni razzisti e fascisti no ;['#covid19', '#willymonteiro'];0.0;0.0;0.0
08/09/2020;23:33:20;Listen to ORR's own and discuss how has impacted outdoor recreation businesses and ORR's new workforce survey data! Check out our new dashboard  …  …;['#covid19'];0.30227272727272725;0.6363636363636364;1.0
08/09/2020;23:33:20;167 Quebec schools with at least one confirmed case of Well this appears to be going SWIMMINGLY  …;['#covid19'];0.05000000000000002;0.7;1.0
08/09/2020;23:33:20;roughly 30 000 Americans  died of Covid-19 in August — for comparison only 4 000 people died in the European Union which has a larger population — plus the unknown but large number of our citizens who suffered long-term health damage ;[];0.0023809523809523773;0.4880952380952381;1.0
08/09/2020;23:33:20;Recuerda que el se puede prevenir sigue estás recomendaciones y  ;['#covid19', '#quédateencasa'];0.0;0.0;0.0
08/09/2020;23:33:20;NDPs turn to question has the mic Her first question is about revitalized communities She says research in other jurisdictions shows covid-19 disproportionately affects racialized communicates but we don’t have data here on this ;[];0.0625;0.35416666666666663;1.0
08/09/2020;23:33:19;"""Data used to determine when individuals in states territories & counties were subject to executive orders administrative orders resolutions & proclamations for COVID-19 that require or recommend people stay at home "" This isnt cases! This is Orders! Yes it increases! D-a$$";[];-0.32552083333333326;0.3333333333333333;-1.0
08/09/2020;23:33:19;13 00 ET Ontario Premier Doug Ford provides COVID-19 update   via ;[];0.0;0.0;0.0
08/09/2020;23:33:19;Querido são 130 mil mortos Quem não tem caráter é quem coloca a vida da família em risco de morte por covid19 pra receber herança Pq não é possível o brasileiro aceitar morrer por covid19 por amor ao líder da seita o Bolsonaro Sai desta seita  …;[];0.09999999999999999;0.6666666666666666;1.0
08/09/2020;23:33:18;Facebook employees complain about unequal treatment under COVID-19 | Fortune  … see more http tweetedtimes com v 1161?s tnp ;[];0.5;0.5;1.0
08/09/2020;23:33:18;"A tal da ""Liberdade individual"" apregoada pelo inominável que ocupa o cargo de Presidente É bizarra rasteira desonesta leviana imbecil etc O que leva o cara ser anti- vacina da Covid 19 se ela foi testada e aprovada por núcleos de cientistas e pesquisadores ?O povo Chucro";[];-0.09999999999999999;0.625;-1.0
08/09/2020;23:33:18;NEW One more person with Covid-19 has died There are 307 new cases confirmed ;[];0.2931818181818182;0.6022727272727273;1.0
08/09/2020;23:33:18;"El destaca la importante labor que realizan los fisioterapeutas para mejorar la salud de sus pacientes y su bienestar Este año se centra en ""Rehabilitación y para resaltar la importancia de la rehabilitación tras sufrir esta enfermedad ";['#díamundialdelafisioterapia', '#covid19'];0.4;1.0;1.0
08/09/2020;23:33:17;CICLISMO SOFTBOL Y BEISBOL Ningún corredor positivo para COVID-19 en el Tour   ;[];-0.11363636363636363;0.5454545454545454;-1.0
08/09/2020;23:33:16; extended the lockdown through election day Too exact to be a coincidence!The aren't even pretending anymore that this move isn't strictly political  …;['#covid19', '#november3rd', '#democrats'];0.125;0.175;1.0
08/09/2020;23:33:16;Phase 2 RCT (preprint) http bit ly 33bTeO7  No benefit plasma nor when stratified presence titre Neutralising antibodies ;['#covid19'];0.0;0.0;0.0
08/09/2020;23:33:16;Preliminary Oklahoma 833 new COVID19 infections for a total of 65 053 an increase of 55 347 or 570% since June 19 when Oklahoma then reported 9 706 infections ;[];0.06818181818181818;0.6022727272727273;1.0
08/09/2020;23:33:16;Over 100k Hoosiers have tested positive for COVID-19  …;[];0.22727272727272727;0.5454545454545454;1.0
08/09/2020;23:33:15;Innovators vs Covid19   …;[];0.0;0.0;0.0
08/09/2020;23:33:15;Répartition régionale des 163 nouveaux cas confirmés de aujourd'hui au Québec Plus fortes hausses brutes Aucun nouveau cas dans 8 des 18 régions sociosanitaires ;['#covid19', '#montréal', '#capitalenationale', '#laval', '#covid19qc', '#covid19quebec'];0.11704545454545455;0.4772727272727273;1.0
08/09/2020;23:33:15;Let's hope that Covid 19 and future viruses Covid 20 Covid 21 and Covid 22 are like the four Jaws films A global success Not bad Awful Complete toilet ;[];-0.04047619047619049;0.31309523809523804;-1.0
08/09/2020;23:33:15;WTF? We live in Dunning-Krugerstan and it’s killing us  …;['#covid19', '#covid', '#coronavirus', '#sturgis'];-0.18181818181818182;0.75;-1.0
08/09/2020;23:33:15;Por instrucción de la Secretaría de Salud se suspende la reapertura de la alberca 450 esto debido al incremento en casos positivos de COVID-19 en el municipio Ojalá que pase lo mismo con los bares y antros ;[];0.03409090909090909;0.34848484848484845;1.0
08/09/2020;23:33:14;Top story To defeat COVID-19 ‘we need a unified national strategy ’ says public health expert Dr Howard Koh - MarketWatch  … see more http tweetedtimes com v 296?s tnp ;[];0.3333333333333333;0.35555555555555557;1.0
08/09/2020;23:33:14;Falleció por Covid-19 el Comisionado Jefe de la PNB Henry Luna  ;[];0.0;0.0;0.0
08/09/2020;23:33:14;GENOSIDA GAYA BARU PILKADA SERENTAK!¹⁴⁶ Pilkada berpotensi jadi klaster baru Covid-19 dengan jutaan pasien korban baru ;['#jokowidalangkehancuran', '#jokowidalangkehancuran'];0.1077651515151515;0.4439393939393939;1.0
08/09/2020;23:33:14; Mediante mensajes enfocados en transmitir la importancia de la alimentación y actividad física nutriólogos y activadores físicos nos invitan a cuidar nuestra salud frente a la y diversas enfermedades ;['#puebla', '#covid19'];0.0;0.2619047619047619;0.0
08/09/2020;23:33:14;Falleció por Covid-19 el Comisionado Jefe de la PNB Henry Luna  ;[];0.0;0.0;0.0
08/09/2020;23:33:13;*COVID-19 NESTA TERÇA-FEIRA MARÍLIA SOMA 34 MORTES PELA DOENÇA* Acesse http www mariliaja com   …;[];0.0;0.0;0.0
08/09/2020;23:33:13; Set To on But Expected @ http renaldocmckenzie blogspot com 2020 09 breaking-senate-set-to-vote-on-covid-19 html …  …;['#breaking', '#senate', '#vote', '#covid', '#reliefpackage', '#nodeal'];-0.1;0.4;-1.0
08/09/2020;23:33:13;Covid-19 AI Rise of Underemployed  … via Vote for your Interests;[];0.0;0.0;0.0
08/09/2020;23:33:13;Dah plan stay cation pastu covid19 tetiba tak rilek >;[];0.0;0.0;0.0
08/09/2020;23:33:12;Henri Falcón anuncia que se recuperó del Covid-19   ;[];0.0;0.0;0.0
08/09/2020;23:33:12;In this article we discuss how the Disability Tax Credit (DTC) can provide some financial relief during and why it is considered one of the principal federal disability supports for individuals and families  …;['#covid19'];0.0;0.0;0.0
08/09/2020;23:33:12; in Berlin Wolfgang Sobotka August Wöginger & Hannes Amesbauer FPÖ Themen int parlamentarische Zusammenarbeit Maßnahmen in COVID-19-Krise & EU-Themen Mehr http www parlament gv at PAKT PR JAHR_2020 PK0872 index shtml … ;['#oenr', '#oenrp'];0.5;0.5;1.0
08/09/2020;23:33:12;Henri Falcón anuncia que se recuperó del Covid-19   _;[];0.0;0.0;0.0
08/09/2020;23:33:12;Wetterau > Ü80 Oma wird in Klink positiv getestet > 48h später nach Hause verlegt > Lebenspartner osteurop Pflegekraft zu 14 täg Quarantäne verdonnert  > Rettungsassistentin wirft eigene Schutzkleidung in Hausmüll Hallo!!! Alle verrückt geworden? ;['#hessen', '#covid19'];0.15681818181818183;0.6113636363636363;1.0
